,y_test,prediction
5388,4965.5364,3218.0
1484,3848.324,3176.0
3585,1448.7808,2828.0
1520,1182.4608,2328.0
3518,4202.5296,4196.0
5078,2796.36,3664.0
4130,327.5736,668.0
4265,36.619,-1260.0
7294,1930.82,1648.0
6,343.5528,1012.0
4641,2221.1088,1468.0
783,3364.9532,2900.0
3099,1618.5598,2024.0
8115,579.246,612.0
4625,3551.3772,3960.0
8,1076.5986,1624.0
7568,379.506,1042.0
5588,2854.9504,2808.0
1702,5326.4,2604.0
2883,3113.2808,3560.0
517,372.848,346.0
5907,647.1576,860.0
6644,50.6008,-982.0
993,2836.308,2312.0
1136,1012.016,2308.0
3032,2458.1336,3022.0
3780,4604.6728,4304.0
3931,1154.4972,3112.0
2702,347.5476,900.0
3498,6458.26,4118.0
7329,1034.6532,1264.0
4532,479.376,768.0
6226,5226.53,3344.0
3456,4133.2864,4164.0
3018,155.1314,602.0
7216,745.696,644.0
1771,3078.6592,2904.0
7998,109.857,-32.0
4117,234.3616,42.0
4476,1797.66,1476.0
4860,722.393,1672.0
1700,7116.0704,5062.0
3646,4258.4568,2600.0
1001,703.0848,1936.0
7539,7017.532,5064.0
5591,317.5866,772.0
371,384.8324,1336.0
5340,5049.4272,3360.0
826,5182.5872,2634.0
2932,5715.2272,3192.0
402,6911.004,3644.0
4463,2570.6538,3148.0
2196,459.402,438.0
3655,1928.1568,1588.0
2602,3006.087,2228.0
7856,6064.1064,4412.0
7851,3528.74,2284.0
3594,1926.1594,2692.0
1784,4138.6128,2392.0
1160,3129.26,2246.0
7842,386.8298,844.0
4821,2290.352,3612.0
6760,1470.0864,1732.0
1196,3661.9,3076.0
6297,2227.101,2340.0
5266,2073.967,2444.0
220,1995.4026,892.0
6211,539.298,704.0
3424,1174.4712,2780.0
8080,3002.758,2404.0
3034,1655.1788,1248.0
4156,5238.5144,2928.0
364,182.4292,1010.0
7038,1030.6584,3260.0
5665,4693.89,4520.0
6992,1406.1696,1244.0
7881,469.389,602.0
1281,4264.449,2016.0
5757,484.7024,416.0
6040,110.5228,-958.0
130,7968.2944,4284.0
302,5895.659,2612.0
5855,3554.7062,3052.0
6166,406.138,704.0
1790,4111.9808,4092.0
3471,2153.1972,1664.0
5807,804.2864,1298.0
4100,5141.3076,3092.0
235,2293.0152,4764.0
4642,1225.072,1076.0
4314,5106.686,3128.0
1108,1606.5754,1384.0
1232,4845.0266,4028.0
5221,3769.7596,2964.0
7257,5536.7928,3160.0
862,2014.7108,1948.0
1361,2700.4848,3592.0
8318,316.9208,632.0
3937,1330.2684,2324.0
8247,1577.946,1788.0
4668,1382.2008,1972.0
1370,5954.2494,2980.0
7715,3301.0364,2868.0
6435,3563.3616,2356.0
730,886.8456,890.0
555,1757.712,1344.0
7883,1270.3464,1712.0
4050,6114.7072,4432.0
1774,3787.0704,4200.0
5161,1534.0032,1620.0
7944,961.4152,834.0
4592,399.48,708.0
8126,3520.0846,3084.0
3991,980.0576,2048.0
3368,2257.062,2070.0
5990,1547.3192,4988.0
910,727.0536,496.0
2293,8604.7992,3808.0
1881,3415.554,2996.0
5014,425.4462,534.0
5852,3615.294,3944.0
3631,5400.9696,3336.0
2543,1230.3984,1558.0
1173,5404.9644,3580.0
2731,525.982,1664.0
1027,830.9184,892.0
5454,3094.6384,3130.0
7587,1731.7458,1680.0
2171,4958.8784,4200.0
443,2133.2232,1902.0
2378,3205.1612,3264.0
84,3091.9752,4156.0
3262,1544.656,1240.0
4121,633.8416,1470.0
729,5113.344,4024.0
7728,1944.136,1568.0
3073,6893.0274,3700.0
5842,1014.6792,1066.0
5782,2117.244,2760.0
2861,6048.793,4102.0
5153,4374.306,3848.0
1974,4548.0798,2684.0
3358,2460.7968,1742.0
8117,1225.072,3892.0
2728,171.7764,1600.0
281,6088.0752,3900.0
7177,1697.79,1586.0
1939,2277.036,1832.0
8001,4233.1564,3908.0
2913,982.055,2870.0
8100,3775.086,3098.0
4174,126.502,1038.0
7829,5283.123,5126.0
534,2684.5056,2384.0
6326,940.7754,1744.0
2048,849.5608,712.0
539,2719.793,2312.0
4372,2696.49,2432.0
1554,4153.9262,3918.0
1715,886.8456,432.0
7237,1125.8678,986.0
1551,2330.3,2644.0
3572,2407.5328,2440.0
6397,1864.24,3710.0
8252,1823.6262,2732.0
1362,1581.9408,2024.0
4763,4207.856,4244.0
7024,1422.1488,2482.0
269,2516.724,2790.0
661,7443.644,4096.0
7259,3483.4656,2332.0
4375,2546.685,2510.0
5523,663.1368,1784.0
774,1331.6,2716.0
2999,2141.2128,2814.0
5976,447.4176,692.0
4008,1640.5312,2348.0
2995,5466.8838,5540.0
2501,1904.188,3096.0
5169,1701.7848,3048.0
5832,192.4162,1188.0
5915,1264.3542,2266.0
2754,2163.85,1416.0
8431,848.895,1000.0
4172,1629.8784,2552.0
7612,36.619,-1288.0
2513,3119.9388,2358.0
6845,4804.4128,3456.0
6954,2450.144,2436.0
2235,1992.0736,1898.0
8254,1985.4156,2266.0
2584,2402.2064,1728.0
6048,2281.6966,1750.0
5255,4261.12,4840.0
322,958.752,938.0
7272,2659.871,2544.0
4429,3739.1328,3646.0
5606,447.4176,764.0
4890,1181.795,3406.0
3838,671.1264,986.0
3213,7247.233,4796.0
5609,2406.2012,2870.0
2823,1887.543,3280.0
7874,2732.4432,2316.0
3482,5500.8396,4072.0
34,2085.2856,2628.0
5087,1071.938,1432.0
2179,1053.2956,1164.0
3900,1444.1202,2354.0
6556,202.4032,-148.0
2911,173.108,570.0
4422,1528.6768,3124.0
4826,2165.1816,2934.0
7839,5073.396,3944.0
2318,168.4474,766.0
6997,312.926,590.0
6505,1917.504,4472.0
6957,6231.888,2846.0
3251,2745.0934,2260.0
7713,316.9208,552.0
6751,1428.141,1492.0
861,126.502,-880.0
8242,605.878,1360.0
6447,2255.7304,2756.0
2782,256.333,2232.0
1189,1605.9096,3116.0
4671,1599.9174,1040.0
6477,2822.992,2832.0
811,2868.9322,2988.0
256,259.662,856.0
6754,1148.505,1668.0
2530,1641.8628,1500.0
3117,2746.425,1782.0
4244,982.7208,1700.0
4556,1854.9188,1868.0
6178,1182.4608,872.0
7172,3155.892,4058.0
2652,1438.128,2906.0
3414,1549.3166,3410.0
7507,2451.4756,2858.0
6560,5841.0634,3140.0
2431,2348.9424,2808.0
5150,107.8596,-1012.0
7709,2220.443,1310.0
260,4950.8888,3592.0
8113,6579.4356,3856.0
4209,175.7712,740.0
2329,719.064,1204.0
2756,679.116,564.0
2841,5851.0504,3196.0
4309,2694.4926,2276.0
5160,458.0704,1740.0
2033,1505.3738,1548.0
4884,5635.3312,3856.0
5283,1537.998,1692.0
4033,1771.028,1762.0
2100,2343.616,3444.0
2606,467.3916,744.0
1487,2241.0828,3944.0
5747,4379.6324,3198.0
5567,946.7676,1780.0
6805,882.185,930.0
5635,3661.9,3884.0
758,4592.0226,5264.0
3341,299.61,-932.0
1859,7504.2318,4498.0
3731,515.3292,1512.0
6695,2061.3168,1272.0
554,4916.2672,3104.0
6624,2626.581,2756.0
7247,1725.7536,2308.0
601,1565.9616,3072.0
1601,6574.775,4256.0
2550,769.6648,2228.0
8072,4379.6324,2632.0
3166,2090.612,3296.0
3447,2153.1972,1686.0
5386,191.0846,1160.0
5329,4294.41,2236.0
927,1569.9564,2856.0
7547,1970.768,1748.0
1692,1869.5664,2528.0
5788,642.497,2146.0
5773,423.4488,1580.0
3124,1437.4622,1374.0
5506,3265.749,3136.0
2829,1874.8928,1932.0
2967,1362.2268,2216.0
2572,4247.804,3140.0
6825,1238.388,1352.0
2657,4016.1056,2384.0
8389,2402.2064,1752.0
535,2085.2856,2800.0
3914,1545.9876,1468.0
7027,2848.2924,1524.0
7447,2693.8268,3244.0
5543,1065.28,1666.0
8079,3617.9572,2646.0
6107,555.2772,1536.0
7100,1298.31,1592.0
429,848.895,898.0
4255,323.5788,728.0
8205,2410.196,1924.0
7819,1174.4712,1600.0
6773,892.8378,1592.0
1328,5321.0736,3514.0
2346,1295.6468,1522.0
1814,317.5866,-212.0
6828,458.7362,530.0
2824,1318.284,1156.0
6537,8789.8916,4476.0
6962,3946.8624,2668.0
320,5448.9072,3670.0
2526,3954.852,2366.0
5406,1665.8316,1536.0
5461,218.3824,-130.0
7190,1948.1308,1628.0
2334,3672.5528,3624.0
8259,2336.958,1324.0
4719,2093.941,2012.0
1145,4889.6352,2880.0
7035,2826.321,3028.0
8297,1607.907,1966.0
7145,885.514,1912.0
6361,1547.985,3156.0
5753,1662.5026,2446.0
2838,6024.1584,5082.0
2811,466.06,1052.0
3847,1657.842,1928.0
5360,4566.7222,3516.0
2249,986.7156,1286.0
7896,1641.197,2956.0
3269,471.3864,672.0
4798,814.9392,1562.0
2279,2490.092,2030.0
5790,247.0118,1948.0
5659,5375.0034,3736.0
1922,4434.228,3372.0
5573,69.2432,226.0
4730,5896.3248,3944.0
6818,6041.4692,3652.0
7696,778.3202,1736.0
1495,4187.2162,3496.0
1267,1884.214,2788.0
3723,4580.704,3716.0
6429,4138.6128,3796.0
5472,1797.66,2052.0
745,960.7494,1278.0
4367,5201.2296,2700.0
3690,4757.8068,4192.0
1953,731.0484,3902.0
109,812.276,552.0
7072,335.5632,-30.0
4581,1245.046,1196.0
3411,1947.465,1304.0
2118,780.3176,3092.0
3305,1618.5598,1848.0
4632,2554.0088,2926.0
3729,3408.896,3096.0
2839,4711.2008,2524.0
6322,3064.0116,2024.0
346,1937.478,1132.0
5128,1845.5976,4152.0
1095,3383.5956,2448.0
7916,1544.656,1248.0
4634,215.7192,1492.0
4654,1378.206,2480.0
1933,1989.4104,1768.0
5480,3567.3564,3052.0
6785,862.8768,928.0
6491,1868.2348,1316.0
5110,4211.185,2644.0
7537,587.2356,712.0
1,443.4228,420.0
1013,3139.9128,4136.0
6717,2863.6058,2784.0
620,878.856,720.0
7530,160.4578,648.0
7604,2263.72,1334.0
4374,535.3032,2856.0
67,1118.544,3022.0
2815,2067.309,3596.0
7889,377.5086,158.0
1806,171.7764,944.0
1632,1975.4286,1344.0
5075,2597.2858,2632.0
8027,4921.5936,2442.0
7885,139.818,376.0
2266,1205.098,1964.0
4347,525.982,2282.0
8317,1306.9654,1536.0
7552,2773.057,2620.0
3398,141.8154,-1140.0
4431,2712.4692,3040.0
6641,604.5464,536.0
7660,788.3072,848.0
8120,1471.418,2500.0
898,3047.3666,2176.0
1577,2133.2232,3780.0
6836,111.8544,-912.0
1096,2241.0828,1994.0
7756,2563.33,3096.0
1473,1593.9252,1384.0
6457,1504.0422,2316.0
401,426.112,1558.0
2865,1629.8784,1720.0
1262,3828.35,2474.0
6087,1482.0708,1736.0
728,716.4008,2820.0
1377,2432.8332,2018.0
2481,1192.4478,2124.0
6671,708.4112,950.0
1545,677.1186,1676.0
6408,3293.7126,3062.0
1688,1078.596,2396.0
4001,1315.6208,2792.0
2537,1789.6704,3540.0
1170,2250.404,2492.0
5460,2996.1,3844.0
7384,2173.1712,2580.0
1336,1981.4208,1744.0
8455,4206.5244,2502.0
5516,3238.4512,2604.0
88,661.8052,1592.0
6813,1765.7016,2412.0
4046,3675.216,3948.0
8194,469.389,640.0
8293,850.8924,734.0
4563,4697.8848,3836.0
6948,386.164,-302.0
4258,2865.6032,2792.0
5371,1427.4752,1016.0
6857,1627.881,1832.0
4055,2596.62,2984.0
219,1139.1838,676.0
7987,1222.4088,2242.0
195,540.6296,680.0
5592,3435.528,3652.0
1640,3306.3628,1686.0
2237,2311.6576,2292.0
3977,3795.06,3568.0
7769,926.7936,648.0
3883,1779.0176,3520.0
4918,3175.866,2830.0
8229,3466.1548,2868.0
2213,4379.6324,3146.0
3410,4207.856,4108.0
7637,1366.2216,904.0
5793,3588.662,2544.0
5213,3251.7672,2352.0
7923,1010.6844,828.0
7084,2277.036,1560.0
7466,277.6386,-374.0
6986,173.108,-600.0
5001,1438.128,1216.0
4393,4514.124,3504.0
7184,1669.8264,1334.0
5176,1442.7886,2108.0
3445,3202.498,3896.0
3009,5695.2532,4920.0
608,2694.4926,2296.0
8051,2175.8344,1612.0
3181,4414.254,2260.0
832,2251.7356,3274.0
5850,1587.2672,1672.0
4921,4579.3724,3616.0
5507,739.038,524.0
405,48.6034,-1112.0
414,829.5868,912.0
7729,2189.1504,2824.0
2709,1018.674,644.0
5200,2804.3496,1674.0
6244,1125.202,3288.0
2799,3928.8858,2912.0
8465,2726.451,2864.0
3537,542.627,-68.0
4125,1159.8236,1312.0
8356,4026.7584,4956.0
1872,2866.269,2924.0
8188,2423.512,1972.0
8246,4673.916,2768.0
66,4865.6664,2728.0
7986,1593.9252,1536.0
2234,1454.773,1274.0
413,521.3214,2780.0
1330,1744.396,1404.0
5064,2386.2272,1220.0
6981,2005.3896,2664.0
8249,3578.675,3704.0
5585,1840.937,3856.0
6562,6275.165,3120.0
1351,89.883,-328.0
241,639.168,728.0
5054,623.1888,1366.0
7199,1462.0968,1960.0
6912,4005.4528,3980.0
3673,2460.7968,2738.0
8457,1516.6924,1434.0
7189,1211.756,608.0
1791,492.692,-340.0
5689,3910.9092,2818.0
2011,373.5138,532.0
2137,2163.85,1456.0
3081,1239.7196,2872.0
7563,1098.57,1140.0
7146,1374.2112,1866.0
3957,1414.825,1372.0
939,4940.236,2812.0
3473,772.328,1520.0
2027,1657.842,1840.0
6018,1438.128,1384.0
5776,2516.724,1960.0
4928,1500.7132,1746.0
4250,1358.232,1566.0
6692,4813.734,2692.0
3517,1071.938,784.0
8237,175.1054,942.0
381,1318.284,2098.0
3294,1794.331,2632.0
8476,1280.9992,1760.0
7807,65.2484,-770.0
3638,4595.3516,3186.0
4761,2817.6656,1644.0
1391,829.5868,1634.0
5194,3946.8624,4060.0
6315,705.748,572.0
223,3552.7088,1960.0
2611,592.562,1060.0
7144,5944.2624,4420.0
1662,1142.5128,1612.0
5058,4504.8028,5730.0
3453,2561.9984,3188.0
7991,2833.6448,1404.0
3131,1577.946,1666.0
5452,2189.1504,1460.0
8097,1235.7248,1248.0
7806,1539.9954,2780.0
7699,1188.453,1072.0
3357,2157.192,1832.0
3712,423.4488,1654.0
361,2756.412,2024.0
1778,4516.7872,2264.0
3184,3280.3966,4208.0
5032,1550.6482,1438.0
6127,1225.072,2008.0
5243,850.8924,776.0
2868,527.9794,388.0
7169,810.9444,980.0
8040,2985.4472,3960.0
2259,1816.3024,2692.0
977,1506.0396,3936.0
7818,499.35,2092.0
6259,2397.5458,2956.0
2278,3169.208,3624.0
5244,5355.0294,3984.0
349,2554.0088,2552.0
3558,3739.1328,2332.0
5853,165.7842,748.0
8145,3292.381,2716.0
3019,1185.124,1088.0
621,1332.9316,1904.0
7816,7510.224,4428.0
216,260.9936,344.0
1106,708.4112,876.0
3750,761.0094,2004.0
2949,2143.2102,2472.0
1327,3663.2316,2844.0
6945,5238.5144,4442.0
2459,2563.33,2996.0
6133,2731.1116,3192.0
7725,854.8872,2196.0
867,1280.9992,2714.0
1586,2696.49,2896.0
4687,2463.46,3844.0
3873,2028.6926,2928.0
4357,2693.8268,2628.0
4894,830.9184,1300.0
1979,1631.8758,1166.0
1245,2552.6772,2116.0
7000,651.1524,1540.0
2001,3878.285,2460.0
465,2048.6666,1880.0
5256,1992.7394,2220.0
4024,635.1732,758.0
7243,1205.098,1966.0
4400,1342.2528,1858.0
7065,2749.754,3164.0
1171,5704.5744,4120.0
8337,193.7478,1164.0
3509,2460.7968,3332.0
8475,378.1744,1670.0
7714,2985.4472,2488.0
3369,1198.44,840.0
5215,980.0576,1012.0
7297,4537.427,3950.0
1840,1037.3164,824.0
5049,502.0132,984.0
2902,2566.659,2676.0
4477,517.9924,2202.0
803,3235.788,4242.0
3010,4762.4674,3302.0
6774,564.5984,348.0
1669,6201.927,3664.0
3828,1086.5856,1488.0
6145,264.3226,2408.0
415,1571.288,2492.0
7183,2116.5782,3244.0
1593,4514.124,3556.0
2215,600.5516,896.0
3476,2956.152,3106.0
348,3142.576,3122.0
6478,1216.4166,720.0
5515,2024.032,1840.0
7258,2358.2636,2664.0
5151,768.999,2160.0
4892,2828.3184,2554.0
4318,1625.8836,1956.0
5093,191.0846,1028.0
4996,914.8092,2310.0
7030,249.0092,66.0
6142,2579.975,1336.0
6147,2599.2832,2616.0
1338,3374.2744,3488.0
6072,190.4188,-256.0
4784,2061.3168,4094.0
925,4102.6596,2818.0
7105,975.397,1228.0
4424,3171.8712,4110.0
7076,8245.2672,3720.0
5931,1312.9576,684.0
1465,4074.696,2704.0
4955,83.8908,-1172.0
1371,1867.569,1488.0
7143,280.9676,416.0
8301,5806.4418,4800.0
6933,970.7364,2178.0
682,3185.853,3396.0
3700,3795.06,3100.0
3680,1007.3554,984.0
3775,5451.5704,3684.0
5812,7317.142,4744.0
4184,1001.3632,2132.0
5234,1504.708,1184.0
596,487.3656,1648.0
3188,834.9132,1512.0
6852,2093.941,1996.0
3151,2940.1728,2912.0
7121,209.0612,-204.0
5786,3342.316,2508.0
3981,585.904,824.0
3059,1310.2944,1298.0
5835,732.38,508.0
30,163.7868,-942.0
5425,5329.0632,4454.0
6831,254.3356,142.0
6201,3025.3952,3324.0
7124,2036.6822,3198.0
3936,1133.8574,1452.0
2039,159.792,836.0
4310,196.411,1302.0
871,1150.5024,808.0
1392,1358.232,1260.0
1864,1617.894,1600.0
3318,2797.6916,2144.0
5469,3815.034,4060.0
1042,3611.2992,2072.0
1116,1018.674,2688.0
2211,1323.6104,3040.0
7614,1619.2256,1452.0
2404,3078.6592,2980.0
6075,882.8508,2380.0
6463,1258.362,2964.0
828,58.5904,-954.0
7649,834.9132,704.0
3028,147.8076,-582.0
4615,1826.2894,2264.0
4780,585.2382,1256.0
8500,1907.517,2014.0
1965,1162.4868,706.0
531,370.1848,1064.0
7831,2406.2012,2986.0
6615,2109.2544,2756.0
3580,1402.1748,3822.0
5260,2900.2248,2582.0
2690,1070.6064,826.0
3376,2684.5056,3068.0
951,2892.2352,1912.0
570,639.168,1440.0
7800,335.5632,822.0
1736,2396.88,1964.0
5383,5797.7864,3356.0
1041,3542.056,3072.0
7624,1772.3596,2560.0
3149,1278.336,1732.0
3539,1238.388,1896.0
4992,1177.1344,2016.0
6161,1607.907,1388.0
7583,1867.569,1788.0
114,3151.8972,2828.0
1625,2267.049,2038.0
872,2641.8944,2608.0
5794,2636.568,4568.0
666,607.2096,1316.0
4899,5727.2116,4068.0
7269,3325.671,1994.0
5752,8479.6288,4152.0
6740,1342.2528,1076.0
4103,1505.3738,1096.0
6238,197.0768,1100.0
4145,2087.9488,4100.0
8214,4857.6768,3864.0
238,2074.6328,3216.0
1524,4629.9732,3544.0
5205,3630.6074,2708.0
2165,2409.5302,3154.0
2553,1411.496,2188.0
4214,3020.7346,3708.0
4659,2586.633,2654.0
1828,2909.546,2500.0
2686,2011.3818,1492.0
5331,739.038,796.0
2761,3020.0688,2436.0
6718,2649.884,2252.0
6270,959.4178,1164.0
7553,1177.1344,1552.0
3343,1470.0864,1652.0
17,718.3982,940.0
3171,251.6724,-1200.0
8160,1661.8368,2608.0
6973,2332.9632,2978.0
4442,2189.1504,1354.0
2374,1384.1982,2420.0
7996,379.506,126.0
2368,5206.556,4038.0
965,5469.547,4248.0
7893,2556.672,1660.0
172,1360.2294,2428.0
1428,5366.348,3332.0
2940,508.6712,2184.0
2433,1374.2112,2438.0
483,520.6556,2182.0
5687,2773.057,2580.0
520,303.6048,692.0
36,2797.6916,3572.0
6294,1162.4868,1044.0
3338,1662.5026,2486.0
5048,524.6504,4264.0
6542,263.6568,2110.0
5791,2524.0478,2534.0
6058,1715.1008,1260.0
2075,749.025,1332.0
5625,3621.952,3048.0
2552,1869.5664,2524.0
1155,1821.6288,1548.0
4817,419.454,2212.0
3994,2972.797,3914.0
1045,2187.153,2420.0
2773,1494.0552,1480.0
3672,3595.32,3152.0
6426,131.8284,772.0
1083,782.9808,1538.0
6800,932.12,1568.0
8041,326.242,718.0
8133,431.4384,1376.0
6450,1098.57,1752.0
1302,3008.0844,2638.0
4783,2548.6824,1972.0
4979,1569.9564,1482.0
2058,930.1226,1400.0
8507,515.995,1660.0
376,5715.2272,3096.0
6144,986.7156,2824.0
873,1547.985,1704.0
6411,2960.1468,4188.0
7793,516.6608,2188.0
7529,5509.495,3488.0
2284,934.7832,1284.0
8452,3791.0652,2352.0
7967,7266.5412,3370.0
4133,1406.1696,3748.0
5974,229.701,-730.0
2148,2580.6408,2280.0
607,1665.8316,1476.0
8394,309.597,1696.0
4132,3169.208,2482.0
6683,2283.0282,3956.0
1732,3779.0808,2796.0
7536,4915.6014,4864.0
2161,4350.3372,3644.0
4782,306.268,2422.0
8385,2678.5134,1412.0
7752,9678.0688,4728.0
1037,3661.9,2324.0
3667,7350.432,5068.0
7799,3197.1716,3684.0
825,1267.0174,1816.0
856,2356.932,3166.0
4392,111.8544,-908.0
2525,599.22,886.0
6994,4976.855,4858.0
5998,4893.63,3032.0
7469,2302.3364,2616.0
5722,4157.2552,3800.0
1427,1347.5792,1116.0
1668,1426.1436,1072.0
449,2486.763,2348.0
2726,2556.672,2248.0
5291,3962.8416,2296.0
918,198.4084,-324.0
3132,1966.7732,2350.0
452,199.74,556.0
5119,1752.3856,2154.0
7670,1278.336,1294.0
7610,455.4072,56.0
5789,553.9456,652.0
450,1139.8496,2172.0
7954,1384.1982,948.0
8512,2479.4392,2820.0
4623,1038.648,3002.0
4786,3331.6632,2984.0
6062,422.1172,1504.0
2696,2656.542,1444.0
8021,2380.235,2720.0
2126,2931.5174,2710.0
282,2125.2336,3030.0
5463,6723.2484,4012.0
2448,1186.4556,2174.0
3768,207.0638,1468.0
8251,3675.216,5344.0
4486,782.9808,1588.0
5147,809.6128,894.0
1949,1396.1826,3914.0
582,2735.1064,3024.0
6267,5592.72,2268.0
2091,1245.046,3912.0
1525,1644.526,2596.0
4608,3773.7544,3804.0
6068,1134.5232,1450.0
2752,2712.4692,2992.0
4474,1091.2462,1588.0
6892,247.0118,588.0
7572,2681.8424,2242.0
7479,3530.0716,2510.0
4445,2246.4092,2538.0
1954,4250.4672,3684.0
2019,6029.4848,4566.0
1118,2024.032,1692.0
161,1808.9786,3036.0
1319,503.3448,832.0
457,1957.452,1524.0
3240,805.618,1288.0
4446,4106.6544,2592.0
2700,778.986,1360.0
3119,1171.808,476.0
2720,2698.4874,2064.0
6885,1556.6404,1854.0
4577,407.4696,792.0
1065,143.8128,-1116.0
5539,1406.1696,1064.0
6136,416.125,-516.0
3355,1315.6208,2702.0
2769,1765.7016,2476.0
3774,3271.0754,3184.0
6938,2864.2716,2604.0
8413,1691.132,1340.0
5660,1278.336,928.0
1721,3261.7542,2296.0
3172,2889.572,1756.0
2332,1214.4192,774.0
8073,1031.99,1640.0
3641,2544.6876,2880.0
2207,755.0172,1344.0
2012,539.298,1456.0
3645,852.8898,104.0
8109,3153.2288,3168.0
4530,1162.4868,1196.0
192,3124.5994,2716.0
3147,256.333,648.0
1247,829.5868,1096.0
2734,4848.3556,3456.0
7223,2544.6876,2732.0
6867,284.2966,768.0
398,2652.5472,2410.0
5878,1637.868,1768.0
7700,970.7364,1876.0
1224,241.0196,52.0
962,5060.08,4032.0
6479,3570.6854,1868.0
5629,5759.17,3668.0
8013,848.895,914.0
2224,1022.6688,2744.0
1931,2332.9632,1908.0
3848,6705.2718,5320.0
1206,6040.1376,3980.0
4316,1794.331,2272.0
923,2454.1388,2052.0
6471,1534.0032,4086.0
3420,1845.5976,2946.0
849,565.2642,1186.0
7736,826.9236,1534.0
1956,4054.722,2160.0
2915,5382.993,4076.0
1019,3131.9232,4172.0
2719,3411.5592,2680.0
3855,4540.756,2420.0
7905,3805.047,3606.0
2472,188.4214,1214.0
4936,529.311,656.0
6570,1696.4584,1896.0
190,1661.8368,1682.0
4527,2693.8268,2508.0
2216,8851.1452,4150.0
5065,8028.8822,5542.0
7964,1118.544,1418.0
1031,1960.781,1668.0
249,5259.82,4154.0
8085,3528.74,2834.0
4311,1342.2528,1934.0
368,1286.3256,3112.0
189,2233.0932,1368.0
2955,2063.98,1660.0
390,2552.6772,2228.0
8130,2111.2518,1632.0
5728,170.4448,902.0
7047,871.5322,912.0
7708,4832.3764,3776.0
4126,958.752,2420.0
7134,852.224,1344.0
1826,1148.505,1274.0
1887,687.1056,860.0
3515,3866.9664,3308.0
6826,5540.7876,2400.0
8493,4727.18,3106.0
8469,367.5216,1096.0
6896,4610.665,2984.0
5848,427.4436,2210.0
587,2324.9736,3012.0
4399,3089.9778,2492.0
5099,1061.951,1332.0
5033,3052.0272,2096.0
5052,3338.987,3076.0
6281,1138.518,720.0
2188,1245.046,1712.0
4725,1398.18,1560.0
7333,585.904,596.0
6697,5890.9984,3372.0
4482,3235.788,3440.0
6807,4474.176,3052.0
6130,3115.944,2764.0
4213,2348.9424,4152.0
6008,385.4982,154.0
7433,3896.2616,2892.0
2447,1133.8574,1142.0
2200,842.237,2076.0
7915,2442.1544,1456.0
4639,3169.208,2640.0
5771,319.584,692.0
7946,3795.06,2994.0
4695,4262.4516,3086.0
7357,1549.9824,3156.0
3380,527.3136,888.0
4052,5089.3752,3018.0
8042,2988.1104,3716.0
6220,2740.4328,1634.0
7402,1629.8784,1196.0
1622,1581.9408,2036.0
4656,439.428,458.0
584,3817.0314,2896.0
8355,2795.6942,2368.0
476,856.8846,1440.0
3894,6867.0612,4040.0
5468,778.986,1258.0
992,1857.582,1674.0
6274,3231.1274,2326.0
5626,1821.6288,1860.0
5496,2950.8256,2940.0
7645,396.8168,1652.0
5933,631.8442,2188.0
59,892.172,960.0
5623,3645.255,3864.0
6401,1222.4088,1440.0
4349,10993.6896,5454.0
342,4377.635,2704.0
69,2027.361,1658.0
5721,3412.8908,2140.0
3408,67.9116,-1304.0
780,441.4254,216.0
624,4993.5,3956.0
265,2553.343,3018.0
3831,1560.6352,3148.0
1772,1018.674,2752.0
3304,2306.997,1804.0
2450,2836.308,3576.0
7821,820.2656,1928.0
1341,5909.6408,3416.0
3208,6757.87,2904.0
4194,639.168,900.0
5946,45.9402,-1070.0
3616,2897.5616,2784.0
7849,567.2616,2968.0
716,3745.125,2796.0
7887,179.766,1014.0
8202,1230.3984,1812.0
2000,1209.7586,862.0
1036,1693.7952,2226.0
3029,135.8232,-1172.0
2946,805.618,708.0
1163,1341.587,1428.0
1848,6006.1818,2984.0
2166,2648.5524,2372.0
4705,41.9454,-1188.0
8163,4506.1344,4492.0
2135,366.19,112.0
5322,6096.0648,3500.0
7178,2836.308,3266.0
1511,1713.7692,2456.0
2014,559.272,412.0
4543,5195.2374,3094.0
3597,2759.0752,2656.0
6486,1724.422,2788.0
575,1267.0174,1552.0
4360,5438.9202,4094.0
4,994.7052,844.0
2694,3139.9128,4172.0
5372,191.0846,1142.0
3921,2900.2248,3840.0
6019,400.8116,-836.0
6839,2433.499,2272.0
4319,1090.5804,1850.0
3214,2255.7304,1336.0
2314,2153.1972,2488.0
6949,1116.5466,1446.0
2484,1042.6428,2386.0
6585,1922.8304,1612.0
6991,2502.7422,1904.0
3448,715.0692,2004.0
1450,11445.102,5476.0
6529,1165.15,1354.0
1528,2220.443,1236.0
352,6093.4016,3692.0
6384,3387.5904,3094.0
6383,5005.4844,3748.0
1331,2536.698,4004.0
5724,1488.063,1594.0
5859,3179.8608,5638.0
743,3174.5344,3176.0
3116,479.376,1440.0
7493,695.0952,1228.0
7066,898.83,2036.0
7615,904.1564,1050.0
546,633.8416,844.0
5063,2716.464,2964.0
3951,225.7062,1808.0
1192,121.1756,68.0
2325,113.8518,50.0
6658,51.9324,-1092.0
96,1231.73,3876.0
5892,4210.5192,3892.0
6366,1970.768,3878.0
1749,5626.01,3568.0
4501,2526.711,2694.0
6873,1540.6612,1962.0
1248,1166.4816,2362.0
1738,468.7232,708.0
4661,1211.756,1372.0
