,y_test,prediction
2139,498.0184,2126.3044873730046
598,1414.1592,3329.148542604562
7758,1414.1592,2491.933498580504
3086,223.7088,-113.55123924195232
2389,419.454,681.7751293895357
8375,528.6452,2454.9156232759183
8501,1508.037,1731.6675414200836
3545,1106.5596,1081.966776455493
6319,2628.5784,3140.6909670204045
8521,1845.5976,1379.3417444223292
4029,2619.2572,2561.8480593751137
1393,6897.688,4431.550725807629
7389,227.7036,520.4166439623225
4391,1348.245,944.633520452086
866,4643.955,3665.4846149809746
6974,5424.9384,4175.3120718257405
6146,709.077,2238.387619961374
6350,2277.036,4018.8738630578528
3350,3281.0624,1776.19203081181
6311,1024.6662,2231.1555251678947
1148,1146.5076,2585.627801983013
5187,1797.66,4517.624681155066
1194,5351.0346,3303.7099856077566
7625,605.878,2023.0571728348007
4271,934.7832,1252.9053864281905
7525,2175.1686,3534.807428424592
710,387.4956,3024.782802502992
7167,3079.325,1326.160638635404
1556,3877.6192,3313.046938859208
1431,3415.554,3001.091688840649
2571,33.9558,-1207.4574868581594
8170,1653.8472,2998.165473653224
8489,2109.2544,1196.6149202666197
5459,711.0744,1125.6728603342935
1390,2501.4106,2425.650032673532
7118,7190.64,3890.061034612382
7718,4942.8992,2647.538875195505
1223,296.9468,2384.338795639996
2411,312.2602,777.4773646224969
64,2543.356,5477.167062758814
6513,6385.022,2877.2003910012804
5926,3137.2496,1761.296179118772
1395,1964.11,3043.559488661108
7187,4154.592,3294.981702553412
5699,4660.6,2956.352147012282
4779,1669.8264,1510.3114908580712
5923,1549.3166,1664.9311791815014
4549,679.116,952.260159986448
3373,199.74,589.0266059330315
4932,2460.7968,1560.1717033787972
8028,1584.604,3466.2802644276876
1272,172.4422,1124.6233043529037
4913,6704.606,4304.918375829767
4622,463.3968,72.68297024445815
258,1687.803,1830.4481766661363
1619,419.454,2081.8525614556456
3650,1765.0358,2573.6417027375774
5207,1298.31,1510.2795937964618
5614,1574.617,2239.5042847385903
6443,3994.8,2554.5677388161585
7461,759.6778,1724.0641350588842
4387,2586.633,2091.842084858653
7884,2218.4456,1100.0561587204018
8333,1684.474,1149.9475726335245
3788,1621.8888,1644.5543645377988
7697,3453.5046,2817.3498129940795
7661,1693.7952,1644.654854282512
3241,4349.0056,3014.557705417433
6846,1605.9096,4294.352645150864
3950,693.0978,1745.7995711455255
3457,3978.155,2569.397706051515
491,3486.1288,5432.455322606487
2240,452.744,913.5605068607923
5570,3844.995,1752.8129379955599
3397,1001.3632,3970.32871127304
6045,3237.1196,1661.5948018787913
4847,671.1264,1375.6740351077622
6714,1911.5118,2425.303753728202
4805,3523.4136,3150.1611112805467
6993,7719.2852,3985.527317608155
3487,1158.492,1529.0287398643643
3051,2616.594,3011.2727625142147
8278,3430.2016,3884.141606971263
463,2431.5016,1791.105259892755
7180,2384.8956,2128.939319983102
6665,1838.2738,2376.342936815392
5449,447.4176,588.9298938736722
6832,1259.6936,1511.9859501173808
4643,1438.128,2298.9839860014977
1767,3142.576,3169.96665714209
7972,615.1992,2231.6749215403083
7963,2006.7212,1443.9520800683372
6680,3723.1536,3922.232615927708
3014,1151.1682,968.6088298589308
2263,633.8416,724.3057190765196
5646,1208.427,1797.183682000767
3990,3020.0688,2548.9397251821847
3913,3020.0688,3150.0655248267617
5069,2656.542,3029.9110170431118
2201,1223.0746,1741.0579062994236
6523,4502.1396,2717.8086349330606
6975,966.7416,1005.5163754086575
6013,394.1536,1297.8096078722824
3388,1127.8652,2615.698023164545
8503,3392.9168,1951.2795211173768
1989,1281.665,1952.7608562060143
8360,3635.268,2700.28911236576
1203,2631.2416,1725.3969432756082
1418,4570.0512,3318.1974821866943
3626,351.5424,16.610318841163235
6858,1581.9408,2503.6344425673224
6299,2966.139,1846.216253257608
6414,365.5242,1867.5821452276753
5547,1794.331,2652.2882639348677
4359,2931.5174,2940.51024974997
7817,1584.604,4046.293282209827
8162,615.1992,767.4888634814697
1519,3755.112,2571.0422477209117
2749,2996.1,3902.3599668009037
2132,4613.994,4701.423979931447
1504,5522.811,5509.170937015255
5286,2783.7098,2642.7421565811237
2177,479.376,24.435095084603063
1569,1677.816,2412.873453957619
218,3690.5294,2471.738218613793
7607,2641.8944,2708.0986015257736
6190,1551.9798,2694.5295640140744
5341,1018.674,528.5330101585458
5060,2492.7552,3322.7373346385657
5921,926.7936,683.9271812037316
4852,1923.4962,3411.285185265242
4731,4086.0146,3849.248582627442
2898,2376.906,2633.828855181117
6966,223.7088,-6.841884713326408
5890,4933.578,2937.065071569697
3389,97.2068,-891.5146741329677
1275,1162.4868,3116.226814916553
763,622.523,1066.201235967073
7772,3645.255,2448.137955356324
2534,2535.3664,2811.8820178972815
4169,1604.578,2840.907717363931
325,387.4956,1215.9133163584415
5172,1685.8056,2217.801581909862
3660,559.272,1957.3287417573626
5711,1877.556,2038.6651242782912
7091,2885.5772,2251.7057616907287
3688,1454.1072,1900.1461376025077
5590,1000.6974,1476.7026002134264
655,1230.3984,1629.6366809570623
5284,392.822,1246.767221679438
7006,3904.917,4187.2979536386065
3303,3515.424,2732.174819303935
5136,3745.125,3933.3610647391147
3110,2947.4966,3897.0342499567323
5834,141.8154,314.0751092348162
428,796.9626,1498.372445069539
2939,2125.2336,1362.875191578117
1236,841.5712,1667.37025485646
793,2045.3376,2959.5087684831988
727,744.3644,997.6024413121849
6451,4166.5764,4572.673720205108
6620,1158.492,2056.758467862512
2147,782.315,2508.926545539579
6544,932.12,1621.4277680150258
3960,322.2472,538.605293759505
3497,225.0404,1816.7274819255217
1763,1001.3632,1730.168050045695
3605,4456.1994,3110.775910797434
5847,543.2928,996.5216281067542
4198,2303.668,3704.5062433581306
2998,1090.5804,2365.8095047064276
8509,424.7804,1527.0702682526048
5737,2097.27,3291.631279792708
8277,314.2576,682.1889513686018
242,3248.4382,3163.7078791912577
1507,1768.3648,3189.7923147523393
4521,3111.9492,2587.4523294058076
3381,838.908,2290.4248228327024
5170,1358.232,1607.9360149512845
3407,7334.4528,4816.352492927578
6295,2576.646,1915.2663262038352
6788,3387.5904,2235.6058841595623
6249,619.194,378.59416809875694
1990,426.112,-138.94911249044367
799,2588.6304,2356.9689673492016
7910,2407.5328,2442.132626550995
7445,1215.7508,1844.9381686874742
8420,1867.569,2098.287581039431
8325,771.6622,560.5554519442292
562,1238.388,2096.022252886918
5303,639.168,2134.276121011823
95,487.3656,52.73489865052875
3176,353.5398,1909.1145948671654
1050,1099.2358,1403.2488686170502
5692,1340.2554,2023.1960440162761
6632,1324.942,5599.905150082319
2443,1278.336,2650.0985976897105
2462,1682.4766,1428.2522850189355
3175,3861.64,2930.5157147323357
4443,1859.5794,1557.5202059174183
461,759.012,683.1713615393961
4344,1208.427,1865.7958119295827
314,801.6232,1801.379552332409
7566,432.77,1607.2087758593393
1620,1537.998,701.2711377324009
5013,1342.2528,1044.0168839341245
1699,665.8,742.9004645843697
7815,175.7712,-421.88811213982854
5068,3004.0896,3109.466386783115
7812,723.0588,2043.1304444633333
5365,4685.9004,4130.295591873318
6189,6371.706,3322.4663139124723
1930,2978.1234,2109.660439184904
7647,2741.7644,1544.6346895707886
4200,1263.0226,2793.409820268883
2600,745.696,1189.3064260572473
1177,347.5476,728.1220789320928
3653,2854.9504,2893.550326006024
7682,786.9756,2375.335718222046
3992,2960.1468,2218.723681063028
5963,3398.2432,2154.4524995050606
5385,2929.52,2605.149110584151
7481,572.588,1953.0656655416674
3654,1238.388,1420.3420139927803
1587,1235.059,2801.5847764950436
6009,2241.0828,3607.2130458600955
2639,3038.7112,3500.9850978577097
8083,2920.1988,2821.755824511127
117,2542.0244,1735.8881150146055
6579,415.4592,-977.2638451226298
8377,1973.4312,2332.4629508564817
7969,77.2328,-905.9603911377085
8459,741.0354,1676.1204012408823
4871,802.9548,2182.2992820926997
3884,311.5944,-270.7579395752107
5220,578.5802,883.14489837676
4458,2245.0776,2958.407893602506
1544,3410.2276,2071.7881410185414
1996,6751.212,4438.037321151267
1067,6183.9504,4169.327795918793
7846,559.272,1096.4535973915044
5821,4566.7222,5246.936206312458
8320,1884.8798,3051.385893751484
6911,1406.1696,1490.3506385686753
2869,2840.3028,2555.209183741414
556,1637.868,3166.5555871509205
648,3067.3406,2881.6348206749444
6391,2586.633,2999.7680522800997
1002,2656.542,1955.5204497168747
1176,339.558,633.4935146395846
4895,1006.6896,1450.790811828678
1012,6622.7126,3659.5264444281074
2244,149.805,834.45706295308
7013,4250.4672,3344.211548686649
2591,1277.0044,1311.645766757813
5214,1150.5024,2333.878894582678
7665,1118.544,821.5729619132492
1471,1274.3412,2141.3632922925904
6334,7883.072,5278.905195897145
5909,2404.2038,1293.1285310358112
6776,482.0392,1983.680742232801
1346,1454.1072,1454.9876000880806
5135,2428.8384,3148.719729624333
6431,852.224,1718.1522964348662
953,745.696,1093.2659771211902
788,365.5242,668.1301858599923
3354,223.7088,-102.02193926885593
7506,2736.438,2896.284658729596
5822,1860.2452,1471.9264532129819
2559,535.3032,2844.332722246132
1191,3717.8272,3719.501348713303
7662,5410.9566,4015.084554056262
8341,2423.512,1518.5102586810106
3118,4159.9184,3275.090584608462
203,6704.606,4196.713511457322
2626,865.54,1147.779949625656
4447,186.424,-1149.7813636009869
3677,543.2928,479.2972720641939
3608,302.939,1002.9745366778299
2758,1768.3648,3269.8644895729276
7314,1788.3388,1677.5301052652474
7786,837.5764,906.3490670332059
7561,388.1614,680.6257634667511
1005,2157.192,1303.167261853552
5270,183.095,578.7678036779631
3784,3109.9518,1823.1704775885746
1424,270.3148,509.7812318065307
435,3038.7112,3296.0750175459007
5707,910.8144,444.3166117730071
990,741.0354,740.6419774949482
817,1868.2348,2788.420276922313
5427,44.6086,-1082.419636642024
4170,894.8352,1848.9569773853018
4053,1960.781,1758.650730739661
658,1166.4816,2974.6516697084103
1329,3511.4292,4660.037547279131
5916,3745.125,3560.5979964678904
636,103.199,-132.50004933274545
2468,5668.6212,4105.537891512569
2323,2696.49,2927.3207455881256
245,3755.112,3924.308157444637
7711,1151.1682,2565.8507457412265
6105,296.9468,651.2093774224836
7290,1354.903,2054.200042141998
7746,1901.5248,1737.4980541828252
3927,1295.6468,2852.947497738402
2806,2127.231,2417.715321015075
6563,1870.898,2599.819639960727
4715,264.9884,2420.8934026848888
3365,3048.6982,2595.4307565652894
4075,4828.3816,4253.222966014919
253,1877.556,2034.09121325199
3691,146.476,-670.9253068394827
1114,1078.596,3298.568994184739
1151,2277.036,2061.5386378118365
6506,5834.4054,3992.4594114959827
1737,1999.3974,2751.6500925747655
3460,1965.4416,3889.30244484731
8224,3984.1472,3948.429287271314
3060,1203.7664,2365.2897171796867
2619,2972.1312,2632.7216485914423
6597,1480.7392,1561.2365428583068
2818,263.6568,209.84228929933533
7451,4165.2448,3802.4368929496195
6777,2356.932,2763.2726626721073
4254,671.1264,825.1459336149351
1752,216.385,-975.8461278856671
2672,1203.7664,2385.6975633783095
5091,3155.892,4100.690687990188
2016,763.0068,1989.3665823768138
500,2330.3,1904.5082250030766
726,3079.9908,4154.454957164184
3566,3323.0078,2419.606688292929
6156,2550.014,3966.172322910742
1691,1384.1982,2846.9505381061404
5642,5978.2182,3805.121419918998
3267,4586.0304,2963.6129142493155
1119,767.0016,1138.2049849319947
4299,2796.36,3022.950077030608
2066,1414.1592,1316.5132466919565
6333,1208.427,1902.6679209364288
1875,1046.6376,2323.9705041557218
8151,2396.88,1613.2119841724066
7744,450.0808,1619.3188324633975
6492,449.415,528.2452734781846
3074,279.636,1488.5431782907563
4175,228.3694,1704.9788481906971
5443,162.4552,629.3536804054866
4221,2783.044,2261.149555026378
4298,591.2304,-253.83000463492226
1850,1761.7068,1768.6049795040253
507,1603.9122,2456.03600378326
3297,1938.8096,3598.9098710335966
4362,1201.769,988.1231736640732
6307,3010.7476,2489.911965822144
6412,1557.972,1694.0435089551831
2518,713.0718,2061.0974437228842
6659,3004.0896,3956.2345832977603
4275,561.9352,1992.9944325329902
3907,1438.128,1413.273131730614
1021,4027.4242,2801.8504192376313
6764,2213.1192,2956.6763681548077
8323,1842.9344,1581.933234017894
5447,4532.7664,3875.5787505735198
6121,4287.752,1934.377722681895
7344,3225.1352,5069.383101655904
6439,1653.8472,1456.0407545327625
2705,1219.7456,2723.5867483689126
3974,1201.769,3827.6806780049683
7804,382.1692,1408.6019522022038
7342,2408.8644,1181.3439359632262
6591,575.917,-59.87573504227589
246,3440.8544,2809.734610003311
7906,427.4436,1513.6779215793
4927,743.0328,1123.33610150557
6840,4725.8484,3449.024679459027
285,2267.049,2434.6546264744566
2478,1356.2346,3016.4445033917104
1225,202.4032,-164.28968028008944
5278,878.856,421.90216058577676
4565,1665.8316,2957.9660744218913
481,3046.7008,3944.0389517273475
2701,2465.4574,1648.6557300876595
3066,1018.0082,1215.0758447990802
6061,1326.2736,1785.6415827205751
942,1135.189,1727.756976696157
565,2863.6058,4303.633879665498
1204,165.1184,-626.8065947170384
488,1581.9408,2166.1011169815715
104,3185.853,3054.561224261096
6014,1264.3542,2352.091915855471
3736,669.129,769.026901971934
5002,4221.8378,3920.700896698421
6829,3349.6398,5426.227049776981
5700,1128.531,1202.8763753303497
1464,1923.4962,3422.795707339704
4320,2892.2352,2100.945785039552
3140,564.5984,210.64434455154372
3826,2969.468,2507.9082702608525
1816,1230.3984,1526.3914740154378
599,5502.837,2854.2560777557082
7168,223.7088,41.17836254462486
7731,1076.5986,1552.0756418087656
7562,7717.9536,4370.471546261728
649,3281.7282,1734.9306005346914
5870,1794.331,3985.813098698405
4638,540.6296,607.0546831668237
1581,4221.172,3354.396417495386
1958,2343.616,1871.6649907612616
7695,1821.6288,2041.146856222107
5325,6207.9192,5006.167843262638
1285,4965.5364,5048.293322427738
8019,3593.3226,2801.7270606780808
8361,1390.1904,2500.185825621242
689,3456.1678,1976.7675738284192
4247,1874.8928,3645.76800995543
3167,3430.2016,3466.5378755387183
6663,199.74,373.6945134738818
5595,4761.8016,2786.8433084346107
7673,1724.422,2675.3521356131423
5621,2097.9358,1512.210724706009
3944,1347.5792,1587.6532536060718
538,1049.9666,919.1356633925942
639,5736.5328,3787.099051193307
4681,8262.578,5295.653375433625
6456,2423.512,3021.206512000711
1786,2243.746,3437.7609619192767
4788,3003.4238,3627.790312039748
383,1176.4686,700.2305003461865
545,319.584,765.4885294027272
7331,2458.1336,2716.339277589106
4613,2406.867,2552.3405976655927
1358,2516.724,3985.0758763673402
5299,4828.3816,3613.2161245017096
4228,790.9704,1252.9440866422951
1500,2628.5784,2069.200027050773
3296,308.9312,949.8164607599292
6060,759.012,694.4862258041512
3710,2451.4756,2815.019779976973
1542,1605.9096,2577.6599824560512
2345,307.5996,549.6197649769811
7291,5492.85,2899.3975279206743
2959,1358.232,2122.684902605469
7268,2189.8162,3028.9857432136705
6602,1491.392,2647.5494651445792
2625,2812.3392,1936.8970437139735
4954,1721.093,3899.6022836534116
7656,288.9572,517.9419498350439
7694,1035.9848,4068.269311227252
6870,3235.788,1976.4077013561716
1123,1570.6222,3534.6358687459146
2753,592.562,70.40275235652712
3480,1428.141,1820.6162480118842
7348,767.0016,4159.608132502517
1293,2925.5252,3478.881275211087
3544,4414.9198,3567.98688538179
4964,1687.803,3512.416614752171
7931,2247.075,1000.4553157376918
2315,5383.6588,4662.322776567546
7941,79.2302,-458.13633611113096
4568,6201.927,3646.422275891686
4288,2098.6016,2031.9815199570005
7270,965.41,1514.4128592412144
6370,1662.5026,2150.0340266301932
7527,1565.9616,1969.1554536323272
7532,2631.2416,4063.5279914719845
5607,3691.1952,2421.964008511689
6158,1981.4208,2077.876102886049
1141,1350.2424,812.7328976677184
7196,1701.7848,1612.6098998910702
2277,589.233,1210.8916904863013
271,2093.2752,4070.2185981622274
813,5243.8408,3588.879273419505
6086,2404.8696,2871.3551284909354
2772,4563.3932,3060.162201830348
3242,1597.92,1388.2203175807444
5082,2782.3782,2066.3731830808356
6054,579.246,1834.5935421351896
3323,5033.448,5474.765217459366
7218,886.8456,1203.9439880044783
3461,1022.6688,4133.303358541633
4261,1537.998,1232.5778169441421
3428,552.614,909.876502731166
6861,4293.0784,2563.0222849951633
4479,2804.3496,3377.5819623659495
1680,495.3552,2029.1847472669601
57,796.9626,942.1864166559718
5887,1086.5856,707.697699869829
4101,575.2512,1151.974825515515
7690,7943.6598,4406.107958798821
5994,633.8416,789.2956202377313
8411,4431.5648,2677.2313998428044
6935,344.8844,877.4116702436049
7630,2167.8448,1800.9014646934313
7200,3448.844,2534.0949613008
4475,3395.58,3570.0727767662024
1695,2587.9646,3119.8335850366016
1936,958.752,1280.5840164918895
1419,3020.0688,4090.3079116004296
1250,2876.256,3111.086681362543
7051,503.3448,960.2617739938763
1934,2372.9112,3346.2008305040677
261,1418.154,1392.6489833458152
7370,2693.8268,2427.536236849841
6654,4527.44,3607.415769604295
5235,2648.5524,1229.6011122581779
1706,3271.7412,5410.768623237988
5676,4436.8912,2128.037800859774
3036,1833.6132,2121.3957483178297
1976,254.3356,152.21228382357117
440,2181.1608,2738.6371379884754
1359,965.41,1610.9974368811802
2104,970.7364,1622.103460192488
2498,2167.8448,1640.7877947291563
619,534.6374,930.5571798534573
1288,1834.9448,2305.506343811435
94,1274.3412,1966.6806430525976
5158,1518.024,1298.8143495201793
157,1910.1802,1559.560384281568
4617,3453.5046,2697.4404379563694
4495,4873.656,5255.084419178175
2830,6231.888,3935.8657180099945
1075,809.6128,803.8315994002369
7702,922.7988,822.1305556604389
8024,1772.3596,1296.1370815285834
4278,3723.8194,3481.5610213007612
7383,815.605,781.1820975355718
6989,1049.9666,965.5085035305812
2618,2101.9306,3064.8012724165715
1165,759.012,906.1440922263993
3568,540.6296,615.7108267239313
4938,210.3928,-171.54715443546706
5350,679.116,808.4066593755049
4503,1697.79,2010.6308123250803
2777,595.2252,3214.040402154792
3261,960.7494,1184.2257498380945
7387,657.8104,891.6019461767551
173,3969.4996,2896.158247969075
4507,2770.3938,2091.832190744133
2419,2125.2336,1378.5335572747074
3640,778.986,1031.2800914004404
1754,202.4032,-165.11084848768382
2184,2406.2012,1496.4863037996593
3427,2918.8672,2982.568891594942
3235,774.9912,728.1134980085953
8211,2741.0986,1905.2710211349204
2367,1948.1308,1687.0002500919834
1516,95.2094,-245.53871772407797
5996,868.869,958.801640272061
7211,3523.4136,2211.6658028027987
2382,782.315,2512.335498917803
211,5650.6446,3858.1142753411173
4846,3266.4148,2361.761535738026
4138,383.5008,721.7923089381981
628,4763.799,4209.730397334127
7918,1965.4416,1764.4998526381357
4111,790.9704,408.9542731060456
410,1504.708,2343.65831816189
2394,55.2614,-867.7587604358173
2493,4687.232,3429.704236041103
1482,4138.6128,3144.3132371724614
883,387.4956,1176.1451739169092
3829,3568.688,2888.799161097216
6069,1565.9616,1757.873405790658
1605,277.6386,-375.50091576137515
3113,199.74,-255.74420960446037
6723,4984.1788,3975.647447724056
7195,1830.95,2672.3935978982227
6967,2390.8878,1869.7325503465884
906,33.29,-1368.6306597894868
1084,5778.4782,4117.495435381243
7651,5944.2624,3889.6576288831516
4740,2805.0154,3684.5229031283634
1109,868.869,1685.413761580042
1559,3554.7062,2949.311855160383
6965,1877.556,1864.518191844906
723,2566.659,4174.784415342476
7814,1311.626,2089.0194222835216
4120,1076.5986,926.0805473694539
8029,751.0224,3949.4831533594247
4834,902.8248,1227.1592913306101
345,703.0848,886.3117645995293
2819,945.436,779.9741699346303
6279,1565.9616,3606.7532559506117
1349,4567.388,3641.3393028587207
913,591.2304,1117.2896132103015
7347,4008.116,2166.5425958279793
3989,3197.1716,3566.373612455036
7281,958.752,1171.6088704302128
2268,227.7036,673.793419188391
4766,1765.7016,2363.0601174487665
2142,1208.427,1457.5987187304436
5111,2916.204,2282.2481406538504
5387,2157.192,2502.87730290219
6768,1155.8288,2748.7311680904622
792,2822.992,2845.7243063200654
4772,8413.0488,5008.209151325111
4649,4530.1032,2572.667442192539
4401,3938.8728,3411.106529726107
7473,1838.2738,2495.025074646804
45,358.2004,992.3934066037791
6240,2021.3688,972.14176351102
8322,3271.7412,3681.551196485299
3906,4794.4258,4071.6518154193373
87,3285.723,3914.811993218869
1744,939.4438,1005.6885984310447
2203,1953.4572,1515.62954799597
4519,3338.987,3095.2426506553147
3842,4364.319,3566.9630400352394
2527,1050.6324,1006.2104617061727
2464,3185.1872,1935.133495647129
7338,4910.275,4603.967251963411
2358,1379.5376,1525.6306469390183
7417,994.7052,1822.3115154393745
3080,4274.436,3057.621681264673
3807,3050.6956,3069.943696212079
6003,1516.0266,1131.9266859330023
5982,194.4136,-988.6587567846132
5922,3048.6982,2618.954192451447
1081,490.6946,851.3577070648531
1552,1304.968,2667.310801722249
7837,2510.066,2944.7105077038977
1505,4013.4424,2915.6678748392073
5481,1048.635,1828.2056365166998
7412,2026.0294,1885.009765759241
2859,2103.2622,3728.0307048426844
6647,379.506,1082.9890261794153
8428,2094.6068,3105.9407730406424
5433,3372.9428,3237.243181124801
1998,8239.9408,5321.805485082612
7480,1186.4556,3178.613900231018
3332,1528.011,2430.2972928775703
2210,3635.268,2047.0231792385669
6791,3225.1352,3388.2264068486083
5076,319.584,810.4864200166962
4168,4396.9432,2704.2727842543522
985,1478.076,2008.197750963085
1069,4843.695,2987.1267971859943
7161,942.7728,2046.1097486578615
1755,2342.9502,3826.0270423076704
2154,3542.7218,3274.965738746812
5210,3418.883,3950.0984066298615
5300,3520.0846,3378.6365368802985
2533,2787.0388,3007.958217516638
6268,499.35,780.8385081617967
2440,2045.3376,4165.715369037962
4981,4870.9928,4001.7128365892854
7803,3036.048,5327.644892076831
3157,420.7856,-41.312651640788545
4494,4649.9472,4479.622140021716
8416,925.462,1441.6602067321232
7822,719.064,1166.5392642164325
3861,2908.2144,3868.698274218777
5355,1091.912,1742.3770229928266
2032,3779.0808,2689.23409265377
5932,2490.092,3905.641790035739
2976,4902.9512,2705.8692348874592
996,1150.5024,1983.6597240001822
5109,2745.0934,2311.7156523211825
8071,2376.906,1714.3083095449915
1760,1442.1228,1306.6343906955055
8063,214.3876,-256.58660068322365
1698,2113.2492,1472.1130917920707
8221,1603.9122,1998.7383373195808
8261,621.1914,1474.9474485733003
7862,5022.7952,2052.302396207753
8057,4391.6168,1701.1531235064335
892,3115.944,3515.7226075121916
5098,1733.0774,1563.7484891683694
7135,5688.5952,2876.561390798198
5204,3476.1418,2460.7056866407684
7765,3494.1184,2837.893650009839
8427,1090.5804,886.2453921906937
3629,2105.2596,2055.2458160853157
135,1969.4364,1805.459953633891
3620,2812.3392,1998.425012909379
8504,4138.6128,3166.255506899951
5698,1334.2632,1814.9022731972022
108,679.116,1502.6094031955777
576,353.5398,612.7273718782669
5808,1561.9668,1389.6696968170322
1298,314.2576,659.9548034443801
8298,2889.572,1708.2267789300197
7454,2496.75,1508.723309801099
5121,3845.6608,3870.687509295755
1969,2274.3728,2550.8344241270097
4395,2458.1336,3073.2903004527093
4727,1917.504,1711.1346206724218
166,2838.9712,3462.5698738376864
3795,563.2668,1242.9873849187525
2125,1076.5986,1615.1509064897275
7017,1336.2606,2420.9021123595294
1061,1160.4894,1153.367874135271
4032,4623.3152,2643.694609671296
4678,487.3656,1100.5362885097252
5434,1281.665,2198.6810112634607
4106,2775.7202,4250.793362246725
4603,1787.0072,1377.2911162092355
646,3775.086,3965.3820575552113
3507,288.9572,501.5264462357386
4493,4532.7664,3497.385337088451
5656,516.6608,1996.5450188278605
1673,1322.2788,3427.2348392873114
3540,110.5228,-750.0982691639952
2762,2858.9452,2355.6171680357943
6584,151.1366,631.0684024016387
6864,3020.0688,3450.998856926563
8399,284.9624,283.589530139908
668,1270.3464,1770.6069066387784
6756,1720.4272,1572.7130046363895
2592,447.4176,699.6531506311592
7792,1775.6886,1377.1703775364533
8137,1182.4608,2404.675491130983
2920,759.012,2345.3520931277394
1475,4823.721,3657.668354131945
6057,7033.5112,4291.366649890444
6555,713.7376,818.3816442106997
4797,3795.06,2594.5067874787273
2564,4060.7142,3420.302723957629
4901,4986.842,3715.915142615371
816,1203.1006,1470.927075535238
2574,2607.2728,1879.9642444976068
6050,6303.7944,2779.918304666026
8125,3757.1094,4597.974794340531
8233,1025.332,1490.6255550677395
2612,736.3748,1606.447355527822
6793,1704.448,1677.2703702809765
2106,3533.4006,1916.127533283831
2689,3440.8544,2862.210019446516
2729,535.3032,2578.7822014120106
6298,316.9208,1425.135324770638
3138,1139.8496,1896.4882997149668
1485,4960.21,2995.840020142092
3352,3046.7008,1587.3106741382835
4528,1384.1982,2129.0405151751775
7358,2856.282,2115.0764157605436
3565,644.4944,785.9813439173909
2373,3961.51,3755.9595359936193
1115,4029.4216,3738.7588366487325
1049,1808.3128,3998.418811349569
2790,5298.4364,3527.6327621485757
1280,790.9704,1283.9045661261553
6357,745.696,1259.137328577377
522,276.307,-928.4605323513019
5504,711.0744,1091.100739184628
1496,170.4448,-390.4942922036855
5077,492.692,731.869754069259
2105,3568.688,2805.1322119570254
4167,508.6712,2003.4988466243801
6705,2822.992,2476.567336306543
8268,694.4294,1301.429569451715
7380,4751.8146,3382.584421445419
4197,449.415,437.795667711388
6090,3728.48,3776.273418729786
1295,1571.288,2436.25634259096
6600,588.5672,533.1322409282252
5073,2557.3378,1812.2458548372495
5431,2910.2118,2947.8167636882263
4388,1378.206,1575.9205307431184
7418,5015.4714,3672.628195853533
1011,1488.7288,1545.315257992611
2287,221.0456,71.3278264796013
4585,1376.2086,1700.9647059861295
2080,1576.6144,3005.2290444173245
4434,5033.448,4420.677936316377
1878,1780.3492,2088.9915147623014
1184,1713.7692,3162.3456915360534
3035,2956.152,1690.5228273624589
5407,1571.288,2535.978578535984
6406,3085.3172,3514.5936123061833
630,1288.9888,2262.7393961088337
7285,1290.3204,2673.702559837474
5571,2566.659,2739.7003434419785
7706,577.2486,708.9652446510879
1458,5954.9152,3701.0334900746557
1943,2826.9868,2038.1292122197403
4439,407.4696,827.6585623183703
5925,418.1224,1677.5193923797463
921,615.1992,1432.9443392905841
37,1609.9044,1555.553597761305
7855,978.726,2996.9113330752725
1304,866.8716,1763.3577163348778
7182,4013.4424,4296.017177916836
6660,4035.4138,3385.3044865607
3276,207.7296,-83.97178475978103
7861,41.2796,-1175.7282069096877
4245,958.752,1585.4960216386896
8329,6630.0364,5390.563887423365
4672,1797.66,2337.9702956354868
720,554.6114,938.4557254557026
2986,5001.4896,2983.328238493663
3097,3427.5384,2518.9666098528105
7436,3384.2614,2272.051778618503
1853,2874.9244,2663.144673911504
6919,3193.8426,3799.2167726902585
4905,735.0432,1107.1166180263049
5337,1231.73,2056.818373529428
5597,3001.4264,3434.182196163637
4610,1864.24,3022.2697530281234
8223,491.3604,1385.0157881978644
5456,1018.0082,2902.072771577076
1047,1451.444,2521.365493620087
1902,4819.7262,5429.435087308031
4915,6595.4148,2758.0353857054133
890,1565.9616,1880.844004769423
3924,1896.1984,3761.4949607996823
180,6024.1584,3885.3051301359915
1709,6426.3016,2702.2230546064347
118,2552.6772,2150.3823969773703
2895,473.3838,597.7575309616682
1708,85.8882,-577.9397113994213
1420,958.752,1898.1697267062104
4297,41.9454,-1084.411139578576
6084,1787.0072,2668.347359936755
3694,438.0964,1021.3973881767887
471,1665.8316,2910.8047620891434
8002,5033.448,3927.498847310077
4506,340.2238,811.5618505677321
8189,865.54,1478.1356131942184
1410,679.116,745.8665132032156
1276,1228.401,1345.0216594170224
7775,3757.1094,3218.3651090501894
1313,1901.5248,2855.062510142161
6290,2314.9866,1930.922883207397
1309,2546.685,2343.932549155522
4019,123.8388,-736.4300094916234
775,607.8754,2296.340012849136
3289,715.0692,3568.133825105909
4365,1291.652,1935.2369768860028
7847,4211.185,2657.8438204248155
2275,4514.124,2355.925142943755
4711,2782.3782,2256.1243157185154
2204,288.9572,406.9643205634177
